epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,2076.9,1.22516,1.10194,1.14827,0.71688,0.38636,0.4646,0.3081,1.25971,1.33992,1.14169,0.000614,0.000614,0.000614
72,2107.88,1.23173,1.11329,1.15583,0.63441,0.42727,0.46378,0.3122,1.19597,1.30219,1.14798,0.0005942,0.0005942,0.0005942
73,2134.35,1.19934,1.06326,1.14058,0.66351,0.41678,0.47545,0.31857,1.19121,1.24818,1.13262,0.0005744,0.0005744,0.0005744
74,2164.07,1.2042,1.03912,1.14536,0.68797,0.40909,0.4772,0.31938,1.22418,1.27834,1.12785,0.0005546,0.0005546,0.0005546
75,2190.61,1.21085,1.06618,1.13852,0.65424,0.42955,0.47819,0.31762,1.20258,1.30073,1.12222,0.0005348,0.0005348,0.0005348
76,2220.17,1.2192,1.0834,1.14307,0.67738,0.42273,0.48561,0.32961,1.18055,1.30665,1.1091,0.000515,0.000515,0.000515
77,2247.46,1.20972,1.06876,1.1416,0.67006,0.44091,0.48036,0.32837,1.1805,1.24428,1.12864,0.0004952,0.0004952,0.0004952
78,2276.38,1.195,1.03821,1.12876,0.68966,0.42955,0.48132,0.32573,1.19097,1.238,1.1256,0.0004754,0.0004754,0.0004754
79,2305.36,1.16828,1.01094,1.12952,0.63482,0.44773,0.48851,0.33286,1.15903,1.19638,1.1279,0.0004556,0.0004556,0.0004556
80,2334.24,1.18591,1.02994,1.11471,0.64222,0.43652,0.48008,0.31808,1.20208,1.26094,1.13044,0.0004358,0.0004358,0.0004358
81,2364.63,1.19059,1.02758,1.11488,0.65194,0.43846,0.4754,0.32282,1.14881,1.26058,1.11174,0.000416,0.000416,0.000416
82,2390.11,1.174,1.02448,1.11855,0.74168,0.41111,0.48832,0.32989,1.19559,1.24597,1.12605,0.0003962,0.0003962,0.0003962
83,2419.65,1.16641,1.03451,1.12046,0.64587,0.44773,0.48733,0.33163,1.14789,1.25056,1.10017,0.0003764,0.0003764,0.0003764
84,2447.33,1.16514,1.01896,1.12134,0.67313,0.42955,0.4776,0.33117,1.16147,1.21537,1.10756,0.0003566,0.0003566,0.0003566
85,2477.38,1.18869,1.01252,1.13006,0.60858,0.45,0.47687,0.32874,1.19942,1.24695,1.11924,0.0003368,0.0003368,0.0003368
86,2506.05,1.16434,1.02042,1.12007,0.63676,0.41364,0.46939,0.3192,1.18383,1.24235,1.11842,0.000317,0.000317,0.000317
87,2535.73,1.16302,1.01505,1.12957,0.65002,0.42045,0.48082,0.32773,1.17673,1.21962,1.13822,0.0002972,0.0002972,0.0002972
88,2563.59,1.15948,1.00636,1.12396,0.65725,0.44545,0.48189,0.32584,1.19883,1.25072,1.12943,0.0002774,0.0002774,0.0002774
89,2593.4,1.16069,0.98879,1.12097,0.62204,0.46364,0.49158,0.32947,1.16065,1.19631,1.10724,0.0002576,0.0002576,0.0002576
90,2619.99,1.16282,0.98114,1.11523,0.61706,0.47727,0.48774,0.32474,1.16508,1.20417,1.10766,0.0002378,0.0002378,0.0002378
91,2665.52,1.11497,0.99931,1.07891,0.70033,0.41961,0.48478,0.33176,1.15553,1.28176,1.10602,0.000218,0.000218,0.000218
92,2694.02,1.11397,0.96775,1.08229,0.73277,0.41818,0.48934,0.33288,1.15182,1.19466,1.11688,0.0001982,0.0001982,0.0001982
93,2725.53,1.07865,0.91516,1.0612,0.70692,0.43409,0.48318,0.32975,1.14347,1.21359,1.10313,0.0001784,0.0001784,0.0001784
94,2753.06,1.09028,0.91325,1.06121,0.69199,0.45682,0.49421,0.33321,1.1624,1.17533,1.10344,0.0001586,0.0001586,0.0001586
95,2783.64,1.06666,0.89394,1.04917,0.65476,0.46121,0.48726,0.33227,1.16476,1.19794,1.11881,0.0001388,0.0001388,0.0001388
96,2812.33,1.07273,0.89733,1.06064,0.64633,0.44856,0.48647,0.33008,1.1517,1.19928,1.10817,0.000119,0.000119,0.000119
97,2840.74,1.07538,0.88297,1.06047,0.70102,0.4423,0.49096,0.3331,1.13651,1.18332,1.09785,9.92e-05,9.92e-05,9.92e-05
98,2871.31,1.05238,0.87703,1.0474,0.64906,0.43864,0.48504,0.3288,1.13315,1.18223,1.09903,7.94e-05,7.94e-05,7.94e-05
99,2898.45,1.05675,0.86254,1.03841,0.63859,0.45227,0.48406,0.3332,1.12322,1.1794,1.09694,5.96e-05,5.96e-05,5.96e-05
100,2927.83,1.06735,0.86416,1.05028,0.66228,0.45,0.49019,0.3315,1.12189,1.1811,1.092,3.98e-05,3.98e-05,3.98e-05
